news_id	현재제목	현재길이	원제(중)	제안제목	제안길이	사유
224383	미국 임상 종양학회, 중국 기업 LBA 13건 선정	28	ASCO年会召开在即 国产创新药LBA数量创新高 三条投资主线值得关注	ASCO 연차총회 열려 국산 혁신신약	20	길이초과(28>24), 원제번역과상이
226562	선전 부동산뉴딜 첫날 주택 방문량 31% 증가	25	千人排号！楼市新政后3天，深圳再现“日光”盘	선전 부동산뉴딜 첫날 주택 방문량 31%	22	길이초과(25>24), 원제번역과상이
224722	상장은행 1분기 주택담보대출 잔액 감소 추세	24	楼市“回暖”暂未惠及银行，多家上市银行一季末房贷余额继续下滑	여러 상장 은행의 1분기 말 주택담보대출	22	원제번역과상이
226662	태양광 업계, 22개 기업 1분기 매출 958억 위안 11% 감소	36	光伏一季报交卷：通威、隆基连亏10个季度，“反内卷”复杂性超预期	태양광 1분기 보고서 제출: 통웨이	19	길이초과(36>24), 원제번역과상이
225360	천홍위어바오 7일 수익률 0.998%, 사상 최저치 기록	31	【财富周刊】天弘余额宝7日年化收益率正式跌破1%，银行密集调整原油基金代销风险等级	7일 연 수익률 1%대로 추락 은행들	20	길이초과(31>24), 원제번역과상이
224844	위수테크놀로지 베보프 로봇, 리튬 배터리 해체후 항공편 탑승	33	中国机器人在美“出差”买票坐飞机：坐靠窗位，电池超标致航班延误，现场表演逗乐乘客	중로봇, 미출장서 비행기표 사고…창가자리	22	길이초과(33>24), 원제번역과상이
224954	홍콩 항셍테크지수 5월 4일 2.36% 상승	24	港股科技股5月开门红，天数智芯飙涨20%创新高	홍콩 과학기술주, 5월 첫 상승 톈수즈신	22	원제번역과상이
224526	광저우 부동산, 노동절 연휴 매물 12% 증가 청약 37% 상승	35	“五一”假期广州楼市活跃：售楼处再现排队看房，成交转换率稳步提升	노동절" 연휴 광저우 부동산 시장 활황:	22	길이초과(35>24), 원제번역과상이
225259	상하이 1분기 전년 대비 5.9% 성장	21	经济大省调研行｜通江达海创未来——上海勇为尖兵开创高质量发展新局16分钟前	경제 대성 조사 행｜통강달해창미래——상하이	23	원제번역과상이
224507	거웨이둥 가족, 상장회사 12곳 보유 총 221억 위안	30	牛散葛卫东家族221亿元持仓曝光，重仓科技和制造板块	뉴산거웨이둥 가족 221억 위안 보유 폭로	23	길이초과(30>24), 원제번역과상이
225374	1분기 중국 태양광 업계 매출 40억 위안 감소	26	109家光伏上市公司一季度净利仅3.3亿元，阳光电源大降40%	109개 태양광 상장사의 1분기 순이익	21	길이초과(26>24), 원제번역과상이
224300	PCB 산업, 1분기 매출 128억 위안 돌파	25	科创板PCB板块，超七成企业营收净利双增长	70% 이상의 기업이 매출과 순이익이 모두	23	길이초과(25>24), 원제번역과상이
224525	국유대형은행 포용적 소기업 대출 21% 증가	24	普惠小微贷款进入“3%时代”！银行如何靠AI与差异化穿越净息差低谷？	국유대형은행 포용적 소기업 대출 21% 증가	24	-
224975	메이투안, AI 모델 도입으로 호텔 평가 시스템 업그레이드	32	美团升级评价体系，引入AI大模型识别酒店虚假评价	메이퇀, 평가체계 업그레이드...AI	20	길이초과(32>24), 원제번역과상이
224408	5월5일 천식의 날, 중국 20세 이상 천식환자 4570만명	33	世界哮喘日聚焦“抗炎吸入”，AI如何助力“肺部沉默区”破局？	5월5일 천식의 날	10	길이초과(33>24), 원제번역과상이
224409	푸젠 리씨 3억 위안 허위 부가세 세금계산서 발행	27	围剿“开票经济”：一条灰色利益链的断裂与挣扎	회색 이익사슬의 단절과 몸부림	16	길이초과(27>24), 원제번역과상이
220725	쑤저우시, 주거용 토지 공급 10% 확대, 교육 지원 강화	32	苏州出台进一步促进房地产市场平稳健康发展若干措施	쑤저우는 부동산 시장의 안정적이고 건전	21	길이초과(32>24), 원제번역과상이
220724	신완링신 추춘양 신임 총경리 취임	18	离职月余后，邱春杨即将出任申万菱信基金总经理，如何破解千亿棋局？	신완링신 추춘양 신임 총경리 취임	18	-
220318	중고 주택 거래량이 지속적으로 폭발적으로 증가	25	二手房成交量持续爆发，上海正引领一二线楼市修复1172小时前	상하이는 1	6	길이초과(25>24), 원제번역과상이
222202	스마트 의료기기 혁신 발전 포럼 및 마사지 건강 기기 산업 발전 대회 개최	41	一季度医疗器械出口增8.92%，广交会释放智慧医疗产品出海强信号	일사분기 의료기기 수출이 8.92%	19	길이초과(41>24), 원제번역과상이
222913	중증협, 린위안투자에 비공개 투자자 자율 조치 결정서 발급	32	林园投资被查，事出违规打新	정원 투자가 조사되어	11	길이초과(32>24), 원제번역과상이
222740	노동절 연휴 첫날 신에너지차 충전량 2303만 킬로와트시	31	“跑”出新纪录 假期首日新能源汽车充电量同比增长55.6%	신기록을 세우며 연휴 첫날 신에너지차	20	길이초과(31>24), 원제번역과상이
222110	외국 자본, 중국 상장 회사 투자 조사 880회	26	外资4月调研忙 重点聚焦三大主线	외자 4월 조사연구 바쁘다 3대 주축에 집중	24	길이초과(26>24), 원제번역과상이
223018	핀준찌광, 고급 광섬유 레이저 연구 개발 및 생산 집중	30	4家企业现新进展：深之蓝、锐石创芯更新财务数据 频准激光回复首轮问询|科创板IPO周报	4개 기업의 새로운 진전: 선즈란	18	길이초과(30>24), 원제번역과상이
221840	중국 농업 장비, 2026년 브라질 리베랑프레투시 전시회 참가	34	中国农用装备亮相巴西农业科技展	중국 농업용 장비가 브라질 농업 과학 기술	23	길이초과(34>24), 원제번역과상이
222520	홍콩 신규 주식 조달액 1400억 홍콩 달러 초과	27	IPO密集排队，全球投资者为何纷纷“锚定”香港？	홍콩 신규 주식 조달액 1400억 홍콩	21	길이초과(27>24), 원제번역과상이
220682	쭈어위테크놀로지, 모바일 물리 AI 네이티브 멀티모달 기반 모델 발표	38	卓驭于贝贝：向物理AI转型，是生存法则的必然选择 | 最前线	물리 AI로의 전환은 생존 법칙의 필연적	22	길이초과(38>24), 원제번역과상이
222025	산샤 파일럿호, 16메가와트 부유식 해상풍력 플랫폼 설치 완료	34	全球单机容量最大16兆瓦漂浮式海上风电平台“三峡领航号”完成安装	세계 단일 기기 용량 최대 16메가와트	21	길이초과(34>24), 원제번역과상이
221846	중국 렌탈 경제 규모 4.2조 위안, 전년 대비 32% 증가	33	一身行头都能“租”，当租用经济火到了文旅	온몸을 임대할 수 있는데	13	길이초과(33>24), 원제번역과상이
219456	상하이 증시 2025년 매출 49조 위안	22	透视沪市成绩单：新兴产业业绩亮眼，中长期资金加速入市1356昨天 13:12	중장기 자금 가속 시장 진입 1356 어제	23	원제번역과상이
220118	항저우 6소룡 윈션추 테크놀로지, IPO 완료	25	云深处完成上市辅导，“杭州六小龙”或再迎IPO	구름 속 상장 레슨 마치고 '항저우	19	길이초과(25>24), 원제번역과상이
219457	체리자동차의 엔비디아, 퀄컴, 보쉬, 화산 엔진과 협력 체결	33	奇瑞密集签约四家科技巨头，吉利银河推出M系列首款主流SUV|一周车闻9258昨天 23:02	체리, 4개의 거대 기술 기업들과 계약	21	길이초과(33>24), 원제번역과상이
220617	화동사범대, 봄철 신공학 특별 채용 박람회 개최	26	一线｜当大学春招遇到AI：月薪7万起 7家公司抢1人	일선｜대학 봄 채용 때 AI 만나 월 7만	23	길이초과(26>24), 원제번역과상이
221845	중국 위안화 외화 녹색 대출 48.1조 위안	24	一季度贷款支持科创企业力度较大	1분기 대출금은 과학기술 창업 기업	19	원제번역과상이
221844	2025년 노동절 연휴 신에너지 차량 1540만 대	28	破解“里程焦虑”  各地多举措护航“五一”假期新能源车充电便捷	거리 불안"을 해결하기 위해 각 지역	20	길이초과(28>24), 원제번역과상이
220835	중국 국무원, 5개 주요 도시 국제 소비 중심지 건설 승인	32	解码消费高质量发展路径，创新消费需求不断涌现6055分钟前	혁신적인 소비 수요가 끊임없이 나타나기	21	길이초과(32>24), 원제번역과상이
220409	중앙정치국 회의 후 다수 도시 주택구매제한 완화	26	深圳、广州、天津、武汉、苏州，接连发布楼市新政	선전·광저우·톈진·우한·쑤저우	16	길이초과(26>24), 원제번역과상이
220167	화웨이 X86 서버 사업, IPO 도전	21	又一算力独角兽，冲击IPO	또 하나의 컴퓨팅 파워 유니콘	16	원제번역과상이
220619	과창판 광통신 부문 "전부 상승"	18	科创板光通信板块“全线飘红”：AI算力需求井喷 从产业预期走向业绩兑现	과창판 광통신 부문 "전부 상승": AI	22	원제번역과상이
219906	저장성, 2030년 AI 매출 1.2조 위안 목표	27	浙江“十五五”布局60个未来产业先导区，AI核心产业剑指万亿	저장성 "15차 5개년 계획"에 60개	21	길이초과(27>24), 원제번역과상이
217670	*ST 암석, 2025년 순이익 마이너스로 상장 폐지 결정	32	上交所拟终止*ST岩石股票上市	상해증권거래소 *ST암석주식 상장폐지 예정	23	길이초과(32>24), 원제번역과상이
219779	중국표준위원회, 2027년 주얼리 안전 강제 국가 표준 시행 승인	36	为规范行业发展、保障消费者健康安全，国家标准委近日批准发布了《首饰安全技术要求》强制性国家标准，将于	2027년 4월 1일부터 정식 시행될	20	길이초과(36>24), 원제번역과상이
219573	캄브리아기 1분기 매출 28.85억 위안, 전년 대비 160% 증가	37	国产AI芯片龙头集体迎来业绩兑现 销售规模全线高增	국산 AI 칩 선두 집단 실적 실현 매출	22	길이초과(37>24), 원제번역과상이
219567	중국 스마트 산업 시장 2030년 4000억 위안 예상	30	跨界资本加速涌入，具身智能数据采集成风口48357分钟前	국경을 초월한 자본이 가속적으로 유입되어	22	길이초과(30>24), 원제번역과상이
217927	추미테크놀로지 "DREAME NEXT" 글로벌 발표회 주간 개막	35	追觅造车，从“火箭”开始	자동차 제조를 찾아 '로켓'부터	17	길이초과(35>24), 원제번역과상이
214921	4월 30일 과창50지수 5.19% 급등	22	股市三点钟丨科创50指数收涨5.19%，两市成交额2.74万亿元	주식시장 3시丨과창50지수는 5.19%	21	원제번역과상이
217750	화산 엔진, 베이징 전시회서 AI 자동차 솔루션 발표	29	【深度】AI智能体上车元年已经到来	화산 엔진, 베이징 전시회서 AI 자동차	22	길이초과(29>24), 원제번역과상이
217679	베이징 화이러우 과학성에 과학 기술 인프라 집중 건설	29	从跟跑到领跑 我国依托“大国重器” 打造科创策源地	추격에서 선두로 중국은 '대국 중기'	20	길이초과(29>24), 원제번역과상이
216836	타이광전자, 중산시에 AI 기판 소재 300억 위안 증자	31	台光电子中山再增资扩产，AI半导体材料基地年营收将超200亿	타이광전자 중산, 다시 증자확장 AI	20	길이초과(31>24), 원제번역과상이
217409	영심교수, 최근 투자 라운드 완료 및 15억 위안 유치	30	具身智能持续火热  北京灵心巧手2个月内连融2轮	북경 영민한 손 2개월 만에 2라운드 풀었다	24	길이초과(30>24), 원제번역과상이
217216	중국 인민은행, 기술 혁신 대출 확대 통지 발표	26	三部门携手支持科技创新 技术改造和设备更新贷款扩围至14个领域	세 부서가 협력하여 과학기술 혁신 기술	21	길이초과(26>24), 원제번역과상이
217749	충칭시, 과학기술 혁신 채권 발행 계획 발표	24	重庆：鼓励企业用好债券市场中长期、低成本资金，发行科技创新债券等创新产品	충칭: 기업들이 채권 시장의 중장기	19	원제번역과상이
217141	상하이 대항약천, 5억 위안 로켓 연구개발 조달	26	36氪首发｜国内首家落地“筷子夹”塔架回收技术的商业航天公司，完成5亿元融资	36k 첫 출시｜국내 최초로 '젓가락	20	길이초과(26>24), 원제번역과상이
217116	다모 병원, 대장암 선별 AI 모델 DAMO COCA 개발 성공	35	热点回应丨“平扫CT+AI”，肠癌“无感”早筛方案来了	다모 병원, 대장암 선별 AI 모델	19	길이초과(35>24), 원제번역과상이
216837	상하이지류테크,  홍콩 'AI 인프라 첫 번째 주식'에 도전	33	基流科技递表港交所，独立AI算力“小巨人”的明暗之间	지류 테크놀로지가 홍콩 증권거래소에 제출	22	길이초과(33>24), 원제번역과상이
